audio_path,label,transcript
noisereduced-uaspeech-control\CF05\CF05_B3_C2_M8.wav,C2,no
noisereduced-uaspeech-control\CF05\CF05_B3_C3_M2.wav,C3,hello
noisereduced-uaspeech-control\CF05\CF05_B3_C3_M3.wav,C3,hello
noisereduced-uaspeech-control\CF05\CF05_B3_C3_M4.wav,C3,hello
noisereduced-uaspeech-control\CF05\CF05_B3_C3_M5.wav,C3,hello
noisereduced-uaspeech-control\CF05\CF05_B3_C3_M6.wav,C3,hello
noisereduced-uaspeech-control\CF05\CF05_B3_C3_M7.wav,C3,hello
noisereduced-uaspeech-control\CF05\CF05_B3_C3_M8.wav,C3,hello
noisereduced-uaspeech-control\CF05\CF05_B3_C4_M2.wav,C4,thank
noisereduced-uaspeech-control\CF05\CF05_B3_C4_M3.wav,C4,thank
noisereduced-uaspeech-control\CF05\CF05_B3_C4_M4.wav,C4,thank
noisereduced-uaspeech-control\CF05\CF05_B3_C4_M5.wav,C4,thank
noisereduced-uaspeech-control\CF05\CF05_B3_C4_M6.wav,C4,thank
noisereduced-uaspeech-control\CF05\CF05_B3_C4_M7.wav,C4,thank
noisereduced-uaspeech-control\CF05\CF05_B3_C4_M8.wav,C4,thank
noisereduced-uaspeech-control\CF05\CF05_B3_C5_M2.wav,C5,you
noisereduced-uaspeech-control\CF05\CF05_B3_C5_M3.wav,C5,you
noisereduced-uaspeech-control\CF05\CF05_B3_C5_M4.wav,C5,you
noisereduced-uaspeech-control\CF05\CF05_B3_C5_M5.wav,C5,you
noisereduced-uaspeech-control\CF05\CF05_B3_C5_M6.wav,C5,you
noisereduced-uaspeech-control\CF05\CF05_B3_C5_M7.wav,C5,you
noisereduced-uaspeech-control\CF05\CF05_B3_C5_M8.wav,C5,you
noisereduced-uaspeech-control\CF05\CF05_B3_C6_M2.wav,C6,please
noisereduced-uaspeech-control\CF05\CF05_B3_C6_M3.wav,C6,please
noisereduced-uaspeech-control\CF05\CF05_B3_C6_M4.wav,C6,please
noisereduced-uaspeech-control\CF05\CF05_B3_C6_M5.wav,C6,please
noisereduced-uaspeech-control\CF05\CF05_B3_C6_M6.wav,C6,please
noisereduced-uaspeech-control\CF05\CF05_B3_C6_M7.wav,C6,please
noisereduced-uaspeech-control\CF05\CF05_B3_C6_M8.wav,C6,please
noisereduced-uaspeech-control\CF05\CF05_B3_C7_M2.wav,C7,good
noisereduced-uaspeech-control\CF05\CF05_B3_C7_M3.wav,C7,good
noisereduced-uaspeech-control\CF05\CF05_B3_C7_M4.wav,C7,good
noisereduced-uaspeech-control\CF05\CF05_B3_C7_M5.wav,C7,good
noisereduced-uaspeech-control\CF05\CF05_B3_C7_M6.wav,C7,good
noisereduced-uaspeech-control\CF05\CF05_B3_C7_M7.wav,C7,good
noisereduced-uaspeech-control\CF05\CF05_B3_C7_M8.wav,C7,good
noisereduced-uaspeech-control\CF05\CF05_B3_C8_M2.wav,C8,morning
noisereduced-uaspeech-control\CF05\CF05_B3_C8_M3.wav,C8,morning
noisereduced-uaspeech-control\CF05\CF05_B3_C8_M4.wav,C8,morning
noisereduced-uaspeech-control\CF05\CF05_B3_C8_M5.wav,C8,morning
noisereduced-uaspeech-control\CF05\CF05_B3_C8_M6.wav,C8,morning
noisereduced-uaspeech-control\CF05\CF05_B3_C8_M7.wav,C8,morning
noisereduced-uaspeech-control\CF05\CF05_B3_C8_M8.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B1_C1_M2.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B1_C1_M3.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B1_C1_M4.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B1_C1_M5.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B1_C1_M6.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B1_C1_M7.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B1_C1_M8.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B1_C2_M2.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B1_C2_M3.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B1_C2_M4.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B1_C2_M5.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B1_C2_M6.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B1_C2_M7.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B1_C2_M8.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B1_C3_M2.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B1_C3_M3.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B1_C3_M4.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B1_C3_M5.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B1_C3_M6.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B1_C3_M7.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B1_C3_M8.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B1_C4_M2.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B1_C4_M3.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B1_C4_M4.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B1_C4_M5.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B1_C4_M6.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B1_C4_M7.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B1_C4_M8.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B1_C5_M2.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B1_C5_M3.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B1_C5_M4.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B1_C5_M5.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B1_C5_M6.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B1_C5_M7.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B1_C5_M8.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B1_C6_M2.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B1_C6_M3.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B1_C6_M4.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B1_C6_M5.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B1_C6_M6.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B1_C6_M7.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B1_C6_M8.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B1_C7_M2.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B1_C7_M3.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B1_C7_M4.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B1_C7_M5.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B1_C7_M6.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B1_C7_M7.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B1_C7_M8.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B1_C8_M2.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B1_C8_M3.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B1_C8_M4.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B1_C8_M5.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B1_C8_M6.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B1_C8_M7.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B1_C8_M8.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B2_C1_M2.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B2_C1_M3.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B2_C1_M4.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B2_C1_M5.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B2_C1_M6.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B2_C1_M7.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B2_C1_M8.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B2_C2_M2.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B2_C2_M3.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B2_C2_M4.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B2_C2_M5.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B2_C2_M6.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B2_C2_M7.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B2_C2_M8.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B2_C3_M2.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B2_C3_M3.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B2_C3_M4.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B2_C3_M5.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B2_C3_M6.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B2_C3_M7.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B2_C3_M8.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B2_C4_M2.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B2_C4_M3.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B2_C4_M4.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B2_C4_M5.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B2_C4_M6.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B2_C4_M7.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B2_C4_M8.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B2_C5_M2.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B2_C5_M3.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B2_C5_M4.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B2_C5_M5.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B2_C5_M6.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B2_C5_M7.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B2_C5_M8.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B2_C6_M2.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B2_C6_M3.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B2_C6_M4.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B2_C6_M5.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B2_C6_M6.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B2_C6_M7.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B2_C6_M8.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B2_C7_M2.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B2_C7_M3.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B2_C7_M4.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B2_C7_M5.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B2_C7_M6.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B2_C7_M7.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B2_C7_M8.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B2_C8_M2.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B2_C8_M3.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B2_C8_M4.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B2_C8_M5.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B2_C8_M6.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B2_C8_M7.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B2_C8_M8.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B3_C1_M2.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B3_C1_M3.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B3_C1_M4.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B3_C1_M5.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B3_C1_M6.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B3_C1_M7.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B3_C1_M8.wav,C1,yes
noisereduced-uaspeech-control\CM01\CM01_B3_C2_M2.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B3_C2_M3.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B3_C2_M4.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B3_C2_M5.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B3_C2_M6.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B3_C2_M7.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B3_C2_M8.wav,C2,no
noisereduced-uaspeech-control\CM01\CM01_B3_C3_M2.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B3_C3_M3.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B3_C3_M4.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B3_C3_M5.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B3_C3_M6.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B3_C3_M7.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B3_C3_M8.wav,C3,hello
noisereduced-uaspeech-control\CM01\CM01_B3_C4_M2.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B3_C4_M3.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B3_C4_M4.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B3_C4_M5.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B3_C4_M6.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B3_C4_M7.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B3_C4_M8.wav,C4,thank
noisereduced-uaspeech-control\CM01\CM01_B3_C5_M2.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B3_C5_M3.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B3_C5_M4.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B3_C5_M5.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B3_C5_M6.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B3_C5_M7.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B3_C5_M8.wav,C5,you
noisereduced-uaspeech-control\CM01\CM01_B3_C6_M2.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B3_C6_M3.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B3_C6_M4.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B3_C6_M5.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B3_C6_M6.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B3_C6_M7.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B3_C6_M8.wav,C6,please
noisereduced-uaspeech-control\CM01\CM01_B3_C7_M2.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B3_C7_M3.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B3_C7_M4.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B3_C7_M5.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B3_C7_M6.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B3_C7_M7.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B3_C7_M8.wav,C7,good
noisereduced-uaspeech-control\CM01\CM01_B3_C8_M2.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B3_C8_M3.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B3_C8_M4.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B3_C8_M5.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B3_C8_M6.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B3_C8_M7.wav,C8,morning
noisereduced-uaspeech-control\CM01\CM01_B3_C8_M8.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B1_C1_M2.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B1_C1_M3.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B1_C1_M4.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B1_C1_M5.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B1_C1_M6.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B1_C1_M7.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B1_C1_M8.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B1_C2_M2.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B1_C2_M3.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B1_C2_M4.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B1_C2_M5.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B1_C2_M6.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B1_C2_M7.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B1_C2_M8.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B1_C3_M2.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B1_C3_M3.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B1_C3_M4.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B1_C3_M5.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B1_C3_M6.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B1_C3_M7.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B1_C3_M8.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B1_C4_M2.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B1_C4_M3.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B1_C4_M4.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B1_C4_M5.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B1_C4_M6.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B1_C4_M7.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B1_C4_M8.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B1_C5_M2.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B1_C5_M3.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B1_C5_M4.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B1_C5_M5.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B1_C5_M6.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B1_C5_M7.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B1_C5_M8.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B1_C6_M2.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B1_C6_M3.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B1_C6_M4.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B1_C6_M5.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B1_C6_M6.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B1_C6_M7.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B1_C6_M8.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B1_C7_M2.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B1_C7_M3.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B1_C7_M4.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B1_C7_M5.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B1_C7_M6.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B1_C7_M7.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B1_C7_M8.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B1_C8_M2.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B1_C8_M3.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B1_C8_M4.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B1_C8_M5.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B1_C8_M6.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B1_C8_M7.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B1_C8_M8.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B2_C1_M2.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B2_C1_M3.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B2_C1_M4.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B2_C1_M5.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B2_C1_M6.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B2_C1_M7.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B2_C1_M8.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B2_C2_M2.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B2_C2_M3.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B2_C2_M4.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B2_C2_M5.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B2_C2_M6.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B2_C2_M7.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B2_C2_M8.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B2_C3_M2.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B2_C3_M3.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B2_C3_M4.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B2_C3_M5.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B2_C3_M6.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B2_C3_M7.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B2_C3_M8.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B2_C4_M2.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B2_C4_M3.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B2_C4_M4.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B2_C4_M5.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B2_C4_M6.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B2_C4_M7.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B2_C4_M8.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B2_C5_M2.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B2_C5_M3.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B2_C5_M4.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B2_C5_M5.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B2_C5_M6.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B2_C5_M7.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B2_C5_M8.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B2_C6_M2.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B2_C6_M3.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B2_C6_M4.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B2_C6_M5.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B2_C6_M6.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B2_C6_M7.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B2_C6_M8.wav,C6,please
noisereduced-uaspeech-control\CM04\CM04_B2_C7_M2.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B2_C7_M3.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B2_C7_M4.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B2_C7_M5.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B2_C7_M6.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B2_C7_M7.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B2_C7_M8.wav,C7,good
noisereduced-uaspeech-control\CM04\CM04_B2_C8_M2.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B2_C8_M3.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B2_C8_M4.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B2_C8_M5.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B2_C8_M6.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B2_C8_M7.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B2_C8_M8.wav,C8,morning
noisereduced-uaspeech-control\CM04\CM04_B3_C1_M2.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B3_C1_M3.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B3_C1_M4.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B3_C1_M5.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B3_C1_M6.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B3_C1_M7.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B3_C1_M8.wav,C1,yes
noisereduced-uaspeech-control\CM04\CM04_B3_C2_M2.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B3_C2_M3.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B3_C2_M4.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B3_C2_M5.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B3_C2_M6.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B3_C2_M7.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B3_C2_M8.wav,C2,no
noisereduced-uaspeech-control\CM04\CM04_B3_C3_M2.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B3_C3_M3.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B3_C3_M4.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B3_C3_M5.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B3_C3_M6.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B3_C3_M7.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B3_C3_M8.wav,C3,hello
noisereduced-uaspeech-control\CM04\CM04_B3_C4_M2.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B3_C4_M3.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B3_C4_M4.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B3_C4_M5.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B3_C4_M6.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B3_C4_M7.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B3_C4_M8.wav,C4,thank
noisereduced-uaspeech-control\CM04\CM04_B3_C5_M2.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B3_C5_M3.wav,C5,you
noisereduced-uaspeech-control\CM04\CM04_B3_C5_M4.wav,C5,you
